IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
291950,Cr009198,5,5,2003,Sarare,Arauca,Tame,Incursión,Arma corto punzante - arma de fuego,Agente del estado,Ejército nacional,1,1,0,0,1,0,2,1,0,,Ocultamiento de cadáver,5,Publicado
291951,,6,5,2003,Alto sinu y san jorge,Córdoba,Tierralta,Ruta,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,0,1,0,0,0,0,,,4,Publicado
291952,,7,5,2003,Bajo putumayo,Putumayo,Puerto asís,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,11,Publicado
291953,,14,5,2003,Valle de aburra,Antioquia,Bello,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291954,,15,5,2003,Catatumbo,Norte de santander,San calixto,Desconocida,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,0,0,0,0,,,4,Publicado
291955,,16,5,2003,Norte del tolima,Tolima,Cajamarca,Desconocida,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
291956,,18,5,2003,Serrania del perija,Cesar,La jagua de ibirico,Retención/ejecución,Nd,Grupo armado no identificado,No aplica,0,1,0,0,1,0,0,0,0,,,4,Publicado
291957,,18,5,2003,Sarare,Arauca,Tame,Retención/ejecución,Arma corto punzante - otro,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,0,1,0,0,0,1,,,4,Publicado
291958,,21,5,2003,Norte de atlantico,Atlántico,Malambo,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,1,0,0,,,4,Publicado
291960,,22,5,2003,Norte de antioquia,Antioquia,Yarumal,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,4,0,0,,,4,Publicado
291961,,24,5,2003,Anden pacifico sur,Nariño,El charco,Desconocida,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,1,0,0,,,8,Publicado
291962,,26,5,2003,Ariari guayabero,Meta,Puerto rico,Retención/ejecución,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,5,Publicado
291963,,28,5,2003,Alto sinu y san jorge,Córdoba,Tierralta,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,11,Publicado
291964,,30,5,2003,Uraba,Antioquia,Apartadó,Sicariato,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,8,Publicado
291965,,31,5,2003,Medio putumayo,Putumayo,Puerto guzmán,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
291967,,3,6,2003,Suroccidente de cundinamarca,Cundinamarca,Viotá,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,15,0,0,,,4,Publicado
291968,,8,6,2003,Eje cafetero,Caldas,Riosucio,Interceptación,Arma de fuego,Grupo paramilitar,Bloque central bolívar,0,0,0,0,0,0,4,0,0,,,4,Publicado
291969,,9,6,2003,Norte de antioquia,Antioquia,Yarumal,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291971,,13,6,2003,Suroccidente de cundinamarca,Cundinamarca,Viotá,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas campesinas del casanare (buitragueños),1,1,0,0,1,0,0,0,0,,,4,Publicado
291973,,14,6,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Asalto,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,0,15,0,0,,,6,Publicado
291974,,14,6,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Ataque indiscriminado,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,15,0,0,,,4,Publicado
291975,,14,6,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Incursión,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,0,0,0,0,,,6,Publicado
291976,,23,6,2003,Eje cafetero,Caldas,Samaná,Desconocida,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
291978,,28,6,2003,Nordeste antioqueño,Antioquia,Amalfi,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291979,,29,6,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Ruta,Arma de fuego,Guerrilla,Farc,0,1,0,0,0,0,2,0,0,,,5,Publicado
291980,,3,7,2003,Ariari guayabero,Guaviare,El retorno,Desconocida,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,6,Publicado
291981,,4,7,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Interceptación,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
291982,,4,7,2003,Anden pacifico sur,Valle del cauca,Buenaventura,Interceptación,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291983,,6,7,2003,Oriente antioqueño,Antioquia,Granada,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291984,,7,7,2003,Macizo colombiano,Cauca,La vega,Sicariato,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
291986,,14,7,2003,Ariari guayabero,Meta,El castillo,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291988,,22,7,2003,Sarare,Arauca,Saravena,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
291989,,24,7,2003,Bajo cauca antioqueño,Antioquia,Tarazá,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
291990,,1,8,2003,Sarare,Arauca,Saravena,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
291991,,3,8,2003,Area metropolitana de cucuta,Norte de santander,Cúcuta,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
291992,,3,8,2003,Area metropolitana de cucuta,Norte de santander,Cúcuta,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
291993,,5,8,2003,Ariari guayabero,Guaviare,El retorno,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291994,,12,8,2003,Morrosquillo y sabanas de sucre,Sucre,Sincelejo,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
291997,,15,8,2003,Sierra nevada de santa marta,Cesar,Pueblo bello,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
291998,,20,8,2003,Area metropolitana de bogota,Cundinamarca,Soacha,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
291999,,21,8,2003,Sierra nevada de santa marta,Magdalena,Santa marta,Retén,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,1,,,6,Publicado
292000,,21,8,2003,Sierra nevada de santa marta,La guajira,Dibulla,Desconocida,Arma de fuego - objeto contundente,Desconocido,No aplica,0,0,0,0,0,0,0,0,1,,,5,Publicado
292001,,22,8,2003,Ariari guayabero,Meta,Puerto lleras,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292003,,23,8,2003,Oriente antioqueño,Antioquia,Peñol,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292004,Cr044176,28,8,2003,Sarare,Arauca,Tame,Asalto,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292005,,29,8,2003,Sur de magdalena,Magdalena,El banco,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
292006,,12,7,2003,Alta guajira,La guajira,Maicao,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,1,0,0,0,1,0,0,1,5,,,5,Publicado
292007,,3,9,2003,Catatumbo,Norte de santander,Tibú,Retención/ejecución,Arma corto punzante,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,1,1,0,0,0,0,,,6,Publicado
292008,Cr2017292008,5,9,2003,Catatumbo,Norte de santander,Tibú,Asalto,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,0,1,0,1,,,7,Publicado
292009,,9,9,2003,Ariari guayabero,Meta,El castillo,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292010,,9,9,2003,Ariari guayabero,Meta,El castillo,Interceptación,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,9,Publicado
292011,,13,9,2003,Eje cafetero,Caldas,Manizales,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,9,Publicado
292012,Cr047132,18,9,2003,Ariari guayabero,Meta,Vistahermosa,Retención/ejecución,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,11,Publicado
292013,,28,9,2003,Norte del cauca,Cauca,Santander de quilichao,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
292014,,28,9,2003,Florencia y area de influencia,Caquetá,Florencia,Desconocida,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,9,Publicado
292015,,29,9,2003,Nordeste antioqueño,Antioquia,Caracolí,Asalto,Arma de fuego - objeto contundente,Grupo paramilitar,No identificado,0,0,0,0,1,1,0,0,0,,,7,Publicado
292016,,30,9,2003,Florencia y area de influencia,Caquetá,Curillo,Desconocida,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,1,0,0,,,5,Publicado
292017,,0,10,2003,Area metropolitana de cucuta,Norte de santander,Cúcuta,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292018,,16,10,2003,Sierra nevada de santa marta,Magdalena,Santa marta,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
292019,,19,10,2003,Valle de aburra,Antioquia,Medellín,Desconocida,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292020,,19,10,2003,Patia,Cauca,Balboa,Engaño,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,0,1,0,0,0,0,,Intento de reclutamiento,5,Publicado
292021,,21,10,2003,Serrania del perija,La guajira,Villanueva,Falso positivo,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,5,Publicado
292022,,22,10,2003,Bajo putumayo,Putumayo,Orito,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,8,Publicado
292023,,29,10,2003,Catatumbo,Norte de santander,El tarra,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,3,0,0,,,4,Publicado
292024,,2,11,2003,Norte del tolima,Tolima,Melgar,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,6,Publicado
292026,,10,11,2003,Sierra nevada de santa marta,La guajira,Barrancas,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292027,,17,11,2003,La mojana,Sucre,Guaranda,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,4,0,1,,,4,Publicado
292028,,18,11,2003,Norte de atlantico,Atlántico,Soledad,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,1,0,0,0,,,4,Publicado
292030,,19,11,2003,Piedemonte llanero,Meta,Cubarral,Falso positivo,Nd,Agente del estado - grupo paramilitar,,0,1,0,0,0,0,0,0,0,,,5,Publicado
292031,,21,11,2003,Serrania del perija,La guajira,Villanueva,Interceptación,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292032,,22,11,2003,Provincia de soto,Santander,El playón,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292033,Cr028017,27,11,2003,Eje cafetero,Caldas,Manizales,Asalto,Arma de fuego,Grupo paramilitar,Bloque central bolívar,0,0,0,0,0,0,0,0,0,,,4,Publicado
292035,,28,11,2003,Sierra nevada de santa marta,La guajira,Riohacha,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,1,1,1,Violencia física,Un civil logró huír,5,Publicado
292036,,30,11,2003,Florencia y area de influencia,Caquetá,San josé del fragua,Desconocida,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,6,Publicado
292037,,1,12,2003,Piedemonte llanero,Casanare,La salina,Falso positivo,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292038,,1,12,2003,Valle de aburra,Antioquia,Medellín,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292039,,1,12,2003,Norte de antioquia,Antioquia,Yarumal,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292042,,6,12,2003,Sumapaz,Cundinamarca,Fusagasugá,Desconocida,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,4,Publicado
292043,,7,12,2003,Sumapaz,Cundinamarca,Fusagasugá,Asalto,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292044,,8,12,2003,Provincia de soto,Santander,Bucaramanga,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292045,,18,12,2003,Sur del huila,Huila,Acevedo,Desconocida,Arma de fuego,Grupo armado no dirimido,,0,0,0,0,0,0,1,0,2,,,4,Publicado
292046,,22,12,2003,Patia,Nariño,Leiva,Retención/ejecución,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292048,,24,12,2003,Anden pacifico sur,Nariño,Barbacoas,Desconocida,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292049,,26,12,2003,Suroeste antioqueño,Antioquia,Urrao,Ruta,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,6,Publicado
292050,,0,0,2004,Provincia de soto,Santander,Bucaramanga,Asalto,Nd,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,0,0,,,6,Publicado
292051,,1,1,2004,Amazonia sur-oriental,Caquetá,Solita,Asalto,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292052,,5,1,2004,Catatumbo,Norte de santander,El tarra,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,0,0,0,0,,,4,Publicado
292053,,12,1,2004,Occidente antioqueño,Antioquia,Anzá,Asalto,Arma de fuego - artefacto explosivo,Guerrilla,Farc,0,0,0,0,0,0,7,0,0,,,5,Publicado
292054,,14,1,2004,Piedemonte llanero,Casanare,Yopal,Asalto,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,5,Publicado
292055,Cr047201,20,1,2004,Norte del cauca,Cauca,Corinto,Ruta,Arma de fuego,Grupo armado no dirimido,,0,0,0,0,0,0,1,0,5,,,5,Publicado
292056,,24,1,2004,Oriente de boyaca,Boyacá,San luis de gaceno,Engaño,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292057,,27,1,2004,Sierra nevada de santa marta,La guajira,San juan del cesar,Desconocida,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,9,Publicado
292058,,27,1,2004,Piedemonte llanero,Casanare,Yopal,Sicariato,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,1,0,0,,,4,Publicado
292059,,27,1,2004,Piedemonte llanero,Casanare,Yopal,Asalto,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,1,0,0,,,4,Publicado
292060,,31,1,2004,Alto sinu y san jorge,Córdoba,Montelíbano,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292061,,2,2,2003,Catatumbo,Norte de santander,Tibú,Interceptación,Arma de fuego,Grupo paramilitar,No identificado,1,0,0,0,1,0,0,0,1,,,5,Publicado
292062,,3,2,2004,Patia,Nariño,Policarpa,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,0,0,,,9,Publicado
292063,,4,2,2004,Valle de aburra,Antioquia,Medellín,Ataque indiscriminado,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292064,,7,2,2004,Altiplano cundiboyacense,Boyacá,Sogamoso,Retén,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292065,,8,2,2004,Centro del valle,Valle del cauca,Guadalajara de buga,Desconocida,Arma de fuego,Grupo paramilitar,No identificado,0,1,0,0,0,0,1,0,0,,,4,Publicado
292068,,20,2,2004,Bajo putumayo,Putumayo,Puerto asís,Interceptación,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,7,Publicado
292069,,23,2,2004,Anden pacifico sur,Nariño,San andrés de tumaco,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292070,Cr2017292070,26,2,2004,Oriente antioqueño,Antioquia,Argelia,Asalto,Arma de fuego,Guerrilla,Farc,0,1,0,0,0,0,1,0,7,,Señalamiento,7,Publicado
292071,,27,2,2004,Sur del huila,Huila,Timaná,Interceptación,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292072,,4,3,2004,Sierra nevada de santa marta,Magdalena,Zona bananera,Asalto,Nd,Grupo armado no identificado,No aplica,0,1,0,0,1,0,0,0,0,,,6,Publicado
292073,,4,3,2004,Bajo putumayo,Putumayo,Valle del guamuez,Desconocida,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,5,Publicado
292074,,12,3,2004,Llanos orientales,Arauca,Cravo norte,Ruta,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,7,Publicado
292075,,17,3,2004,Oriente antioqueño,Antioquia,Rionegro,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292076,,19,3,2004,Oriente antioqueño,Antioquia,San luis,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292077,,28,3,2004,Sumapaz,Cundinamarca,Silvania,Sicariato,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292078,,29,3,2004,Area metropolitana de bogota,Cundinamarca,Soacha,Retención/ejecución,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
292079,Cr018302,3,4,2004,Oriente antioqueño,Antioquia,Granada,Retén,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,5,Publicado
292081,,10,4,2004,Norte del tolima,Tolima,Cajamarca,Retención/ejecución,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,5,Publicado
292082,,15,4,2004,Eje cafetero,Caldas,Samaná,Ruta,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,6,Publicado
292083,,16,4,2004,Norte del tolima,Tolima,Lérida,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292086,,24,4,2004,Oriente antioqueño,Antioquia,San rafael,Asalto,Arma corto punzante,Grupo paramilitar,No identificado,0,0,0,0,0,1,0,0,0,,,4,Publicado
292087,,27,4,2004,Florencia y area de influencia,Caquetá,Florencia,Desconocida,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292088,Cr2017292088,3,6,2004,Sierra nevada de santa marta,La guajira,Dibulla,Asalto,Arma corto punzante - arma de fuego,Guerrilla,Farc,0,1,0,0,1,0,0,0,10,,,8,Publicado
292089,,3,5,2004,Alta guajira,La guajira,Maicao,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,12,Publicado
292091,,8,5,2004,Altiplano cundiboyacense,Boyacá,Mongua,Falso positivo,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292092,,11,5,2004,Alta guajira,La guajira,Maicao,Ataque indiscriminado,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,3,0,0,,,5,Publicado
292093,Cr047265,15,5,2004,Catatumbo,Norte de santander,San calixto,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,0,1,0,0,1,4,,,4,Publicado
292094,,19,5,2004,Sarare,Arauca,Fortul,Ruta,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,11,Publicado
292095,Cr047266,20,5,2004,Sarare,Arauca,Tame,Incursión,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,1,0,,,11,Publicado
292096,,20,5,2004,Oriente antioqueño,Antioquia,San luis,Asalto,Arma corto punzante - arma de fuego,Guerrilla,Farc,1,1,0,0,1,0,0,0,7,,,6,Publicado
292097,,24,5,2004,Oriente antioqueño,Antioquia,Cocorná,Ruta,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,5,0,0,,,5,Publicado
292098,,27,5,2004,Norte del cauca,Cauca,El tambo,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,4,Publicado
292099,,30,5,2004,Norte del cauca,Cauca,El tambo,Retención/ejecución,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,4,Publicado
292101,,11,6,2004,Norte del cauca,Cauca,Morales,Desconocida,Nd,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,7,Publicado
292102,,15,6,2004,Catatumbo,Norte de santander,Tibú,Asalto,Arma corto punzante - arma de fuego,Guerrilla,Farc,1,1,0,0,1,0,5,0,0,,,34,Publicado
292103,,16,6,2004,Occidente antioqueño,Antioquia,Dabeiba,Desconocida,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292104,,19,6,2004,Oriente antioqueño,Antioquia,San carlos,Desconocida,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292105,,24,6,2004,Norte de atlantico,Atlántico,Barranquilla,Sicariato,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,2,0,0,,,4,Publicado
292106,,26,6,2004,Sierra nevada de santa marta,Magdalena,Aracataca,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,0,0,0,0,4,,,4,Publicado
292107,,28,6,2004,Centro del valle,Valle del cauca,Calima,Retención/ejecución,Arma de fuego,Agente del estado,Policía nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
292108,,29,6,2004,Sur del valle,Valle del cauca,Cali,Asalto,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292109,,30,6,2004,Anden pacifico sur,Nariño,San andrés de tumaco,Incursión,Nd,Grupo paramilitar,Bloque central bolívar,0,0,0,0,0,0,0,0,20,,,20,Publicado
292111,,2,7,2004,Oriente antioqueño,Antioquia,San luis,Falso positivo,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,6,Publicado
292112,,2,7,2004,Ariari guayabero,Meta,Fuente de oro,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292113,,5,7,2004,Piedemonte llanero,Casanare,Yopal,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292114,,8,7,2004,Piedemonte llanero,Meta,Cumaral,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,1,0,0,0,0,0,0,0,,,5,Publicado
292115,,9,7,2004,Uraba,Antioquia,Turbo,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
292117,,10,7,2004,Oriente antioqueño,Antioquia,San carlos,Desconocida,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,7,Publicado
292118,,19,7,2004,Nordeste antioqueño,Antioquia,Remedios,Retén,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
292119,,20,7,2004,Anden pacifico sur,Valle del cauca,Buenaventura,Retención/ejecución,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,1,0,,,5,Publicado
292120,,20,7,2004,Suroccidente de cundinamarca,Cundinamarca,El colegio,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,1,0,0,0,0,,,4,Publicado
292121,,22,7,2004,Serrania del perija,Cesar,San diego,Falso positivo,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,5,Publicado
292122,,24,7,2004,Piedemonte llanero,Meta,Villavicencio,Persecución,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,1,0,0,,,4,Publicado
292123,,31,7,2004,Centro del valle,Valle del cauca,Sevilla,Desconocida,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
292124,,4,8,2004,Ariari guayabero,Guaviare,San josé del guaviare,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,Discriminación por género,,4,Publicado
292125,,11,8,2004,Catatumbo,Norte de santander,Tibú,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,3,0,0,,,9,Publicado
292126,,13,8,2004,Piedemonte llanero,Casanare,Tauramena,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
